 

stn;time;gre000d0;p06stads;tre200d0;rre150d0;ure200d0;sre000d0;fkl010d0
SAM;20180131;111;830.1;-6.3;0.0;78.2;406;3.5
SAM;20180201;38;814.2;-2.9;1.1;84.5;0;3.9
SAM;20180202;101;814.5;-9.7;0.0;79.2;281;1.8
SAM;20180203;108;812.9;-12.8;0.0;72.5;331;1.2
SAM;20180204;124;818.2;-14.2;0.0;71.7;381;1.0
SAM;20180205;82;825.6;-8.6;0.0;82.2;80;1.2
SAM;20180206;88;822.1;-7.6;0.0;82.6;116;1.6
SAM;20180207;100;815.7;-7.2;0.0;80.3;195;1.3
SAM;20180208;125;820.4;-7.3;0.0;76.5;392;1.4
SAM;20180209;97;822.9;-9.5;0.0;76.6;169;1.4
SAM;20180210;141;820.6;-10.2;0.0;70.9;344;1.9
SAM;20180211;99;819.4;-9.8;0.7;70.6;145;1.5
SAM;20180212;111;816.4;-9.2;0.0;68.0;171;1.9
SAM;20180213;146;821.0;-18.1;0.0;64.3;446;1.0
SAM;20180214;150;819.4;-17.0;0.0;62.2;447;1.2
SAM;20180215;60;825.3;-11.2;2.2;85.5;0;0.7
SAM;20180216;137;829.7;-1.0;0.0;84.8;279;2.2
SAM;20180217;81;828.5;-1.7;0.3;81.3;35;3.3
SAM;20180218;144;825.8;-3.2;0.0;70.4;104;3.3
SAM;20180219;154;824.1;-9.2;0.0;72.9;459;0.8
SAM;20180220;157;818.1;-11.3;0.0;64.8;467;2.0
SAM;20180221;155;818.0;-9.9;0.0;68.8;461;4.2
SAM;20180222;108;815.0;-9.9;0.0;77.4;87;2.7
SAM;20180223;171;816.3;-6.5;0.0;74.2;409;2.9
SAM;20180224;152;820.1;-4.0;0.6;79.8;411;2.5
SAM;20180225;91;816.7;-8.6;0.0;71.7;102;5.3
SAM;20180226;179;815.1;-17.7;0.0;57.9;476;3.9
SAM;20180227;161;811.8;-19.9;0.0;60.7;420;2.3
SAM;20180228;163;815.7;-17.8;0.4;64.8;351;2.6
SAM;20180301;84;816.4;-10.6;1.9;78.8;5;2.4
SAM;20180302;105;806.9;-4.0;0.6;83.7;4;1.6
SAM;20180303;129;807.8;-5.1;0.0;81.6;117;1.7
SAM;20180304;183;813.8;-4.9;0.0;77.6;472;2.0
SAM;20180305;102;811.0;-1.8;0.1;80.1;0;2.0
SAM;20180306;122;803.4;-1.8;0.0;82.0;53;0.9
SAM;20180307;75;807.8;-5.2;1.2;87.0;13;1.4
SAM;20180308;201;818.1;-7.2;0.0;67.7;500;2.3
SAM;20180309;193;823.9;-4.4;0.0;72.7;490;3.2
SAM;20180310;73;822.3;0.4;0.1;84.4;0;3.5
SAM;20180311;70;818.5;1.4;3.0;87.2;0;1.8
SAM;20180312;143;810.9;0.6;0.0;82.4;84;2.6
SAM;20180313;177;816.9;-0.9;0.0;69.0;207;1.8
SAM;20180314;216;821.8;-1.0;0.0;66.2;507;1.9
SAM;20180315;103;816.9;-2.1;1.3;77.5;42;2.6
SAM;20180316;205;813.1;-0.3;0.0;74.4;314;1.0
SAM;20180317;115;809.1;-1.4;1.7;83.0;0;1.7
SAM;20180318;162;805.4;-1.3;1.2;82.7;3;2.2
SAM;20180319;138;809.7;-3.3;0.0;70.6;0;2.5
SAM;20180320;242;814.0;-7.6;0.0;63.0;498;3.7
SAM;20180321;238;823.6;-9.9;0.0;55.9;527;2.9
SAM;20180322;209;825.5;-8.6;0.0;58.2;390;2.1
SAM;20180323;240;816.6;-4.1;0.0;59.1;507;3.1
SAM;20180324;231;812.3;-7.2;0.0;70.1;402;2.4
SAM;20180325;240;816.0;-4.7;0.0;67.9;543;1.3
SAM;20180326;108;819.4;-1.9;0.0;70.9;5;1.9
SAM;20180327;197;823.1;-1.2;0.1;69.1;225;1.9
SAM;20180328;204;820.4;1.6;0.0;72.4;227;4.5
SAM;20180329;150;816.4;1.8;3.8;84.0;125;4.4
SAM;20180330;129;816.8;0.5;9.9;88.5;2;2.8
SAM;20180331;151;809.6;-0.5;0.2;79.9;43;2.0
SAM;20180401;187;816.5;-2.2;0.0;64.2;121;2.8
SAM;20180402;219;824.8;-1.9;0.0;64.3;338;3.7
SAM;20180403;109;825.3;1.4;0.0;82.1;0;3.8
SAM;20180404;205;824.0;2.0;9.7;83.6;154;3.6
SAM;20180405;240;823.1;1.9;0.0;73.7;162;1.8
SAM;20180406;254;830.6;-0.6;0.0;63.4;433;1.8
SAM;20180407;271;830.4;1.3;0.0;73.5;568;2.4
SAM;20180408;209;827.2;3.4;0.0;75.7;258;2.6
SAM;20180409;152;822.2;3.2;0.1;81.7;9;2.1
SAM;20180410;113;819.4;2.3;1.3;80.3;36;3.8
SAM;20180411;200;820.9;0.2;20.7;78.0;204;2.4
SAM;20180412;103;816.3;0.6;8.5;91.3;43;2.4
SAM;20180413;242;820.2;0.7;0.0;81.3;262;3.4
SAM;20180414;275;831.9;1.1;0.0;73.4;545;1.1
SAM;20180415;182;828.1;2.9;2.1;76.5;1;1.6
SAM;20180416;168;825.0;4.0;0.0;81.7;2;1.8
SAM;20180417;291;833.8;3.7;0.0;71.7;561;1.8
SAM;20180418;298;840.6;3.5;0.0;62.0;589;1.0
SAM;20180419;298;841.4;4.5;0.0;60.4;591;1.3
SAM;20180420;297;839.2;5.3;0.0;63.6;593;1.0
SAM;20180421;296;836.3;5.9;0.0;62.1;595;1.3
SAM;20180422;299;833.4;6.5;0.0;64.4;597;1.7
SAM;20180423;271;832.6;7.5;0.0;65.5;475;2.0
SAM;20180424;303;832.4;8.0;0.0;64.8;600;2.0
SAM;20180425;300;830.3;8.2;0.0;65.8;603;3.1
SAM;20180426;267;827.3;5.9;0.0;72.4;467;2.9
SAM;20180427;171;827.1;5.3;0.0;81.8;164;3.2
SAM;20180428;258;828.2;7.3;2.9;70.1;390;3.2
SAM;20180429;110;826.2;7.5;9.8;79.5;22;3.5
SAM;20180430;315;820.5;5.4;0.0;62.5;537;4.4
SAM;20180501;238;822.9;5.3;0.0;63.4;385;3.7
SAM;20180502;101;822.3;5.6;3.0;82.3;0;3.2
SAM;20180503;200;822.9;8.8;0.0;74.0;152;4.5
SAM;20180504;186;825.4;9.9;1.9;73.0;200;3.9
SAM;20180505;190;830.1;8.9;0.0;71.7;145;1.8
SAM;20180506;282;833.0;10.3;0.0;66.4;500;2.1
SAM;20180507;224;830.7;9.0;0.0;73.3;271;2.4
SAM;20180508;250;826.4;9.3;0.0;64.4;404;2.2
SAM;20180509;235;821.1;7.5;0.0;68.2;307;2.0
SAM;20180510;160;823.2;8.1;0.0;66.6;172;2.4
SAM;20180511;260;830.3;8.0;0.0;73.0;362;2.8
SAM;20180512;180;830.3;8.5;0.0;74.1;142;2.8
SAM;20180513;133;825.3;7.2;0.0;79.2;102;2.5
SAM;20180514;118;819.9;5.2;4.3;83.0;1;3.5
SAM;20180515;156;820.8;4.3;1.7;83.6;78;2.4
SAM;20180516;227;824.8;5.6;0.0;73.7;164;1.9
SAM;20180517;271;827.1;6.2;0.0;67.9;327;2.6
SAM;20180518;252;830.4;6.4;1.9;69.4;357;1.9
SAM;20180519;155;829.8;6.6;1.6;82.9;111;1.5
SAM;20180520;133;830.2;6.9;1.4;82.8;24;1.6
SAM;20180521;351;829.6;8.0;0.0;73.2;571;2.9
SAM;20180522;168;827.2;7.7;0.0;75.5;100;2.0
SAM;20180523;261;829.9;9.8;0.0;74.2;275;2.8
SAM;20180524;296;831.6;10.5;0.0;72.4;370;2.9
SAM;20180525;357;832.2;11.2;0.0;64.7;593;2.0
SAM;20180526;260;834.9;12.0;1.4;69.1;408;2.7
SAM;20180527;290;834.9;11.7;22.0;74.6;475;2.1
SAM;20180528;246;834.4;10.5;3.3;77.3;285;2.5
SAM;20180529;258;831.1;11.4;0.0;77.4;345;2.8
SAM;20180530;221;831.8;10.3;5.4;78.1;325;2.0
SAM;20180531;218;831.4;11.0;0.0;80.4;220;2.3
SAM;20180601;285;832.1;11.6;0.4;76.0;406;2.7
SAM;20180602;255;833.1;11.6;5.0;77.6;410;1.9
SAM;20180603;307;833.5;12.3;0.1;75.9;437;2.2
SAM;20180604;243;828.6;11.2;0.0;76.3;341;2.2
SAM;20180605;226;826.8;11.6;0.3;76.1;300;2.4
SAM;20180606;294;828.3;12.2;0.0;73.3;375;3.4
SAM;20180607;212;830.7;12.4;0.0;75.3;192;3.0
SAM;20180608;227;828.7;11.0;0.0;79.7;320;2.9
SAM;20180609;295;828.3;12.1;0.0;71.7;416;2.5
SAM;20180610;255;829.6;13.7;0.0;71.9;392;1.5
SAM;20180611;166;829.3;12.7;0.8;76.8;199;2.0
SAM;20180612;184;825.3;12.4;9.1;76.8;218;2.5
SAM;20180613;124;821.8;9.1;5.3;82.1;10;3.0
SAM;20180614;361;826.6;10.5;0.0;63.5;675;4.5
SAM;20180615;356;828.7;10.2;0.0;63.5;672;2.9
SAM;20180616;352;829.5;12.0;0.0;61.3;667;3.0
SAM;20180617;341;831.8;12.5;0.0;59.8;556;2.8
SAM;20180618;270;834.0;12.4;0.0;63.1;326;3.0
SAM;20180619;361;837.1;12.7;0.0;65.2;702;2.6
SAM;20180620;320;837.1;13.3;1.5;78.0;496;3.2
SAM;20180621;287;834.1;15.7;1.6;71.2;470;2.6
SAM;20180622;367;830.8;10.3;0.0;56.6;647;4.4
SAM;20180623;367;834.2;7.6;0.0;54.6;694;2.6
SAM;20180624;211;832.6;7.9;1.0;70.2;255;1.9
SAM;20180625;273;830.8;9.5;0.1;67.4;350;2.7
SAM;20180626;351;834.0;10.4;0.0;60.5;610;2.8
SAM;20180627;337;832.7;10.7;0.0;60.1;546;3.4
SAM;20180628;224;830.1;9.1;0.0;69.4;255;4.2
SAM;20180629;252;829.3;12.2;0.0;67.8;361;1.8
SAM;20180630;323;830.0;15.0;0.0;62.2;604;2.4
SAM;20180701;324;829.9;16.1;0.0;62.7;608;3.0
SAM;20180702;205;830.1;15.2;2.6;76.7;274;3.6
SAM;20180703;210;831.9;11.7;0.4;80.7;306;2.1
SAM;20180704;231;832.8;12.6;5.9;77.5;369;2.1
SAM;20180705;165;831.5;11.2;2.4;81.4;61;3.4
SAM;20180706;177;831.0;11.8;0.0;75.0;51;2.3
SAM;20180707;301;835.0;11.7;0.0;65.3;408;3.0
SAM;20180708;355;835.3;12.1;0.0;61.2;650;2.5
SAM;20180709;347;834.3;13.2;0.0;57.6;642;2.7
SAM;20180710;202;831.1;11.1;3.2;79.1;304;3.0
SAM;20180711;330;828.1;12.1;0.0;64.0;583;2.6
SAM;20180712;232;830.4;10.7;1.7;77.6;320;2.8
SAM;20180713;341;833.8;13.3;0.7;67.6;630;2.0
SAM;20180714;244;835.0;13.0;2.7;74.3;379;2.5
SAM;20180715;207;832.1;13.1;6.8;74.1;263;1.9
SAM;20180716;278;830.6;12.7;0.0;71.1;430;1.9
SAM;20180717;204;830.3;12.5;0.0;61.4;252;2.2
SAM;20180718;343;833.5;12.3;0.0;57.1;659;2.0
SAM;20180719;290;832.5;13.4;0.0;63.3;508;2.2
SAM;20180720;193;831.4;13.0;41.6;77.9;223;2.2
SAM;20180721;73;828.4;10.3;4.4;90.6;26;1.1
SAM;20180722;180;828.7;12.5;0.0;72.8;131;2.9
SAM;20180723;243;829.8;12.6;0.0;73.1;254;2.9
SAM;20180724;327;832.6;13.3;0.0;67.4;574;1.8
SAM;20180725;294;832.0;14.2;0.4;67.1;468;2.2
SAM;20180726;309;832.3;14.5;0.4;67.5;527;2.5
SAM;20180727;333;831.1;14.5;0.0;74.3;639;3.2
SAM;20180728;123;829.6;12.5;1.3;82.4;97;1.9
SAM;20180729;303;832.6;13.6;0.0;72.0;558;2.8
SAM;20180730;223;834.4;14.1;13.0;80.5;372;1.3
SAM;20180731;273;835.5;16.1;0.0;70.4;491;1.6
SAM;20180801;210;836.3;15.4;13.9;73.7;319;2.2
SAM;20180802;206;836.8;15.0;0.0;78.8;270;1.7
SAM;20180803;250;837.2;15.2;0.7;78.7;424;2.0
SAM;20180804;268;835.7;15.5;0.3;76.0;463;2.1
SAM;20180805;271;836.1;15.8;0.0;70.5;476;1.8
SAM;20180806;319;835.5;15.6;2.1;78.2;538;4.3
SAM;20180807;174;834.6;13.9;0.3;78.4;255;2.1
SAM;20180808;285;833.4;15.0;0.0;72.2;544;3.4
SAM;20180809;257;834.3;14.3;3.1;78.1;414;3.0
SAM;20180810;209;835.0;13.5;0.0;79.5;286;2.8
SAM;20180811;273;836.5;13.0;0.0;70.7;527;1.4
SAM;20180812;193;834.8;11.6;0.1;81.0;273;2.9
SAM;20180813;141;831.1;10.1;5.2;87.7;200;1.7
SAM;20180814;218;829.4;11.6;0.1;77.3;281;2.3
SAM;20180815;306;833.4;13.1;0.0;66.3;589;2.7
SAM;20180816;300;834.1;12.7;0.0;74.7;569;3.5
SAM;20180817;247;832.4;14.6;5.0;73.9;380;2.2
SAM;20180818;202;834.8;13.2;0.1;84.2;282;1.3
SAM;20180819;203;837.0;12.9;2.2;84.2;294;1.5
SAM;20180820;193;835.5;13.1;0.1;82.8;284;1.5
SAM;20180821;183;835.9;13.1;0.0;80.3;295;2.5
SAM;20180822;159;836.0;13.6;0.1;79.8;225;2.1
SAM;20180823;148;833.4;12.5;2.1;86.8;157;1.4
SAM;20180824;167;829.8;12.4;1.0;84.9;189;2.3
SAM;20180825;150;826.1;9.4;4.3;80.6;154;2.0
SAM;20180826;269;827.1;5.7;0.0;68.3;522;2.6
SAM;20180827;249;830.5;10.0;0.0;64.4;534;1.9
SAM;20180828;260;835.0;11.2;0.0;72.1;581;3.2
SAM;20180829;246;833.5;12.8;0.0;72.8;540;3.6
SAM;20180830;241;831.6;13.9;10.8;70.7;429;3.3
SAM;20180831;38;831.4;8.1;28.8;91.6;0;1.6
SAM;20180901;68;829.5;7.1;3.4;84.6;1;3.2
SAM;20180902;114;831.0;7.3;1.7;86.6;24;1.3
SAM;20180903;168;829.1;8.6;1.3;83.7;234;1.3
SAM;20180904;237;830.0;9.7;1.2;79.9;393;1.3
SAM;20180905;199;832.3;10.9;0.0;80.8;287;2.2
SAM;20180906;260;830.0;12.1;6.7;78.0;509;3.1
SAM;20180907;100;827.8;10.3;0.0;82.2;2;2.2
SAM;20180908;244;834.1;9.9;0.0;78.4;521;2.9
SAM;20180909;236;836.6;10.3;0.0;75.9;506;2.2
SAM;20180910;226;837.9;10.8;0.0;72.0;502;2.1
SAM;20180911;224;840.7;10.4;0.0;68.4;542;1.9
SAM;20180912;231;839.7;11.4;0.0;74.4;527;3.1
SAM;20180913;160;834.1;11.5;4.9;84.1;246;1.5
SAM;20180914;155;832.4;11.7;1.2;82.0;203;1.5
SAM;20180915;230;835.2;11.8;0.0;78.1;506;2.5
SAM;20180916;147;837.5;11.3;0.0;81.6;219;2.7
SAM;20180917;220;836.9;11.7;0.0;77.9;536;2.5
SAM;20180918;114;835.2;11.1;1.8;84.8;49;2.0
SAM;20180919;211;836.6;10.5;0.0;77.1;466;1.7
SAM;20180920;215;837.2;9.9;0.0;73.4;540;1.9
SAM;20180921;193;833.4;11.5;0.0;75.3;414;4.0
SAM;20180922;171;832.0;12.6;0.0;73.8;379;3.2
SAM;20180923;199;833.2;15.6;7.8;72.9;386;5.7
SAM;20180924;221;833.3;5.3;0.0;62.1;511;4.0
SAM;20180925;212;841.0;2.5;0.0;63.2;527;1.9
SAM;20180926;200;844.6;3.9;0.0;72.6;525;2.0
SAM;20180927;202;843.2;6.7;0.0;63.1;524;2.5
SAM;20180928;201;835.6;8.7;0.0;61.4;522;2.8
SAM;20180929;196;833.3;7.3;0.0;74.5;520;2.8
SAM;20180930;191;832.4;7.6;6.5;79.0;471;2.4
SAM;20181001;38;823.4;3.1;1.5;85.8;0;3.0
SAM;20181002;179;829.8;3.6;0.0;69.1;410;2.7
SAM;20181003;146;834.6;5.1;0.0;75.7;285;2.0
SAM;20181004;182;837.6;4.9;0.0;79.2;502;2.9
SAM;20181005;178;836.6;6.0;0.0;77.0;493;2.8
SAM;20181006;117;831.7;7.2;0.0;82.7;166;2.5
SAM;20181007;131;826.9;7.0;0.3;80.4;242;1.8
SAM;20181008;173;832.6;7.6;0.0;80.1;442;2.4
SAM;20181009;169;834.9;7.1;0.0;81.1;451;2.5
SAM;20181010;144;834.8;7.0;0.0;78.8;339;2.7
SAM;20181011;33;832.2;7.2;0.0;80.1;0;2.5
SAM;20181012;164;837.5;7.5;0.0;80.0;483;2.1
SAM;20181013;161;838.2;6.7;0.0;80.2;464;2.8
SAM;20181014;159;833.2;5.8;0.0;77.6;467;3.0
SAM;20181015;90;830.4;7.8;0.0;75.1;129;2.8
SAM;20181016;144;832.7;5.5;0.0;79.4;433;2.4
SAM;20181017;152;833.2;4.9;0.0;79.1;457;2.2
SAM;20181018;121;831.4;4.8;0.0;79.9;349;1.0
SAM;20181019;147;832.7;4.7;0.0;78.4;469;1.8
SAM;20181020;149;836.1;4.3;0.0;68.8;469;1.5
SAM;20181021;156;835.0;2.5;0.0;61.9;454;2.1
SAM;20181022;147;833.5;1.7;0.0;59.5;465;2.7
SAM;20181023;137;837.4;4.1;1.0;54.5;455;2.3
SAM;20181024;79;832.4;9.2;0.6;68.2;147;3.3
SAM;20181025;129;832.7;4.9;0.0;65.3;452;2.1
SAM;20181026;120;826.6;4.2;10.2;73.3;382;4.3
SAM;20181027;14;817.1;2.9;78.5;92.9;0;3.3
SAM;20181028;19;812.8;0.6;28.1;96.1;0;1.1
SAM;20181029;7;814.2;2.3;54.8;89.9;0;4.2
SAM;20181030;64;808.5;1.6;1.2;73.5;18;6.7
SAM;20181031;70;829.2;1.6;3.9;76.8;14;2.8
SAM;20181101;71;825.3;1.6;6.1;90.2;143;2.1
SAM;20181102;64;830.1;1.2;1.5;91.9;2;0.8
SAM;20181103;91;833.7;1.8;0.0;93.9;111;0.7
SAM;20181104;67;831.0;1.5;1.0;91.2;102;0.8
SAM;20181105;48;825.3;3.0;1.4;91.8;5;1.3
SAM;20181106;55;826.6;3.4;0.0;86.8;7;1.4
SAM;20181107;38;825.4;3.9;2.4;86.1;0;1.8
SAM;20181108;67;831.2;3.5;1.6;90.7;50;1.2
SAM;20181109;50;829.5;3.4;0.2;89.8;5;1.7
SAM;20181110;57;827.0;3.7;0.3;85.8;35;2.3
SAM;20181111;31;827.4;4.1;0.1;87.8;0;2.5
SAM;20181112;77;834.8;4.4;0.0;83.5;173;2.1
SAM;20181113;95;836.7;2.7;0.0;85.4;319;1.3
SAM;20181114;103;839.0;-0.4;0.0;79.8;417;1.0
SAM;20181115;103;836.0;-1.7;0.0;68.5;415;0.8
SAM;20181116;100;834.1;-0.7;0.0;76.4;413;2.3
SAM;20181117;83;830.8;-1.7;0.0;70.9;290;1.5
SAM;20181118;97;828.9;-5.2;0.2;76.5;410;1.3
SAM;20181119;46;816.3;-5.0;0.8;85.8;0;1.8
SAM;20181120;79;813.8;-5.7;0.0;87.8;229;1.2
SAM;20181121;85;822.5;-6.0;0.1;83.8;347;0.6
SAM;20181122;81;826.2;-2.2;0.0;90.3;319;1.3
SAM;20181123;52;830.4;-4.2;7.0;87.2;0;0.8
SAM;20181124;42;823.2;0.1;0.2;93.3;18;1.2
SAM;20181125;69;821.4;-5.1;0.0;91.3;184;0.8
SAM;20181126;57;812.4;-5.0;0.0;81.5;97;1.9
SAM;20181127;53;819.6;-2.9;0.0;74.5;0;2.0
SAM;20181128;88;828.9;-9.1;0.0;77.3;396;0.8
SAM;20181129;65;832.3;-3.5;0.0;76.6;151;1.4
SAM;20181130;48;826.1;-2.7;0.1;81.4;13;1.3
SAM;20181201;82;826.2;-3.4;0.0;82.6;379;0.9
SAM;20181202;31;825.9;-1.9;3.7;88.7;0;1.3
SAM;20181203;78;824.2;1.3;5.7;92.6;328;1.3
SAM;20181204;63;825.7;-0.4;0.0;83.1;100;2.0
SAM;20181205;33;833.4;-2.5;0.2;82.8;0;0.9
SAM;20181206;43;829.6;-1.2;0.8;92.9;41;0.9
SAM;20181207;64;831.5;-0.1;1.7;78.9;148;2.8
SAM;20181208;85;824.3;-3.3;0.0;72.3;320;3.1
SAM;20181209;28;817.4;-1.0;11.2;77.7;2;3.7
SAM;20181210;40;825.7;-4.2;5.7;85.4;0;3.0
SAM;20181211;81;826.4;-9.8;0.0;73.1;134;2.2
SAM;20181212;81;827.1;-20.1;0.0;80.5;244;0.6
SAM;20181213;78;821.7;-19.2;0.0;79.5;234;0.6
SAM;20181214;80;821.2;-17.5;0.0;80.6;273;0.7
SAM;20181215;80;825.9;-18.4;1.0;81.1;262;0.7
SAM;20181216;53;823.4;-8.2;0.2;83.6;81;1.5
SAM;20181217;65;825.3;-9.6;0.0;81.7;125;1.1
SAM;20181218;77;834.4;-14.1;0.0;81.8;212;0.9
SAM;20181219;33;829.1;-6.0;1.2;80.2;0;1.4
SAM;20181220;77;826.9;-9.6;0.0;90.3;256;0.9
SAM;20181221;45;831.4;-7.0;0.3;78.8;0;2.3
SAM;20181222;87;829.1;0.8;0.0;69.4;174;4.2
SAM;20181223;55;833.1;-1.3;6.9;81.4;120;1.5
SAM;20181224;36;826.3;-3.4;7.6;91.7;76;2.1
SAM;20181225;66;837.1;-14.3;0.0;89.4;215;0.7
SAM;20181226;77;838.8;-12.6;0.0;88.2;267;0.7
SAM;20181227;75;836.1;-11.1;0.0;90.2;289;0.6
SAM;20181228;53;834.3;-7.3;0.0;92.0;83;0.7
SAM;20181229;76;836.6;-8.5;0.0;83.0;303;1.2
SAM;20181230;28;833.8;-3.3;0.1;70.8;0;3.1
SAM;20181231;47;837.1;-3.6;0.0;85.6;30;1.1
SAM;20190101;80;837.2;-6.3;0.2;71.4;372;1.8
SAM;20190102;27;828.4;-6.4;2.3;70.8;0;4.2
SAM;20190103;76;833.9;-10.9;0.0;56.5;216;2.6
SAM;20190104;72;833.9;-8.9;0.0;58.8;256;2.7
SAM;20190105;41;831.9;-4.5;1.7;79.8;0;2.2
SAM;20190106;70;830.6;-4.2;0.0;73.2;0;2.8
SAM;20190107;80;834.2;-9.9;0.0;80.4;343;1.4
SAM;20190108;53;827.2;-3.2;0.6;63.9;0;5.0
SAM;20190109;29;816.9;-7.3;3.5;77.5;0;2.6
SAM;20190110;78;821.2;-11.9;0.0;74.1;162;1.2
SAM;20190111;84;826.6;-15.0;0.0;73.3;228;1.8
SAM;20190112;53;829.0;-8.7;0.3;78.2;187;1.5
SAM;20190113;23;821.2;-1.8;18.2;89.5;0;1.5
SAM;20190114;30;814.6;-3.1;3.4;79.9;0;3.3
SAM;20190115;93;826.8;-9.0;0.0;70.4;400;2.2
SAM;20190116;85;827.5;-10.3;0.0;81.4;333;2.1
SAM;20190117;74;821.8;-4.1;0.3;80.8;129;2.6
SAM;20190118;101;820.8;-11.8;0.0;66.6;386;2.0
SAM;20190119;95;821.7;-14.7;0.0;74.0;397;1.0
SAM;20190120;99;819.9;-16.4;0.0;74.6;405;0.9
SAM;20190121;99;823.3;-16.6;0.0;76.3;406;0.9
SAM;20190122;102;819.0;-18.1;0.0;74.5;408;0.7
SAM;20190123;82;805.1;-15.7;0.0;71.6;249;0.8
SAM;20190124;103;809.7;-17.8;0.0;73.6;411;1.6
SAM;20190125;107;817.4;-18.7;0.0;63.6;412;1.4
SAM;20190126;101;822.6;-9.3;0.0;78.5;380;1.2
SAM;20190127;73;811.8;-6.0;0.5;83.1;115;2.2
SAM;20190128;75;807.1;-7.4;0.0;70.1;75;2.3
SAM;20190129;110;814.6;-11.3;0.0;66.1;383;1.3
SAM;20190130;84;807.3;-9.4;0.0;72.0;38;1.4
SAM;20190131;98;808.5;-11.5;0.0;76.8;266;2.0
SAM;20190201;21;808.0;-3.5;16.3;92.6;0;1.4
SAM;20190202;71;804.7;-1.2;0.2;86.3;46;1.8
SAM;20190203;63;811.8;-4.4;0.0;78.1;0;2.7
SAM;20190204;123;831.0;-14.8;0.0;80.5;424;0.9
SAM;20190205;125;832.4;-15.1;0.0;79.7;426;0.8
SAM;20190206;127;834.0;-13.6;0.0;78.9;426;0.8
SAM;20190207;83;829.0;-8.1;0.0;75.4;49;1.0
SAM;20190208;125;828.2;-7.9;0.0;76.4;429;1.1
SAM;20190209;126;826.3;-7.4;0.0;74.1;426;2.4
SAM;20190210;71;824.1;-1.3;0.9;74.4;2;4.4
SAM;20190211;86;818.7;-5.5;0.1;74.6;0;2.6
SAM;20190212;145;834.8;-7.3;0.0;54.7;443;2.3
SAM;20190213;139;840.0;-10.2;0.0;76.3;445;0.8
SAM;20190214;138;843.0;-8.1;0.0;72.5;437;1.2
SAM;20190215;146;841.7;-8.2;0.0;70.5;448;0.9
SAM;20190216;151;839.8;-8.4;0.0;66.3;451;0.9
SAM;20190217;154;838.0;-8.1;0.0;64.9;452;0.9
SAM;20190218;152;834.2;-6.9;0.0;66.7;457;1.1
SAM;20190219;156;830.1;-7.5;0.0;68.5;460;1.2
SAM;20190220;148;831.7;-6.5;0.0;73.8;465;0.9
SAM;20190221;156;836.1;-5.2;0.0;69.2;469;1.3
SAM;20190222;171;836.5;0.4;0.0;64.9;363;3.1
SAM;20190223;163;839.4;-5.3;0.0;72.2;470;2.3
SAM;20190224;128;840.5;-5.7;0.0;70.8;188;1.6
SAM;20190225;168;842.3;-3.8;0.0;74.6;473;1.4
SAM;20190226;121;842.0;-4.3;0.0;69.7;274;0.8
SAM;20190227;169;838.6;-2.3;0.0;72.5;478;1.4
SAM;20190228;171;832.9;-0.8;0.0;68.1;482;1.9
SAM;20190301;100;825.4;-1.2;0.1;78.2;25;2.1
SAM;20190302;158;827.3;-2.5;0.0;73.8;374;2.1
SAM;20190303;169;829.1;-3.0;0.0;66.6;396;2.3
SAM;20190304;127;821.5;-1.6;0.5;68.6;179;4.6
SAM;20190305;192;821.1;-4.1;0.0;62.9;475;1.8
SAM;20190306;145;825.3;-2.8;0.1;72.7;131;3.4
SAM;20190307;41;817.0;1.3;12.7;85.1;4;3.1
SAM;20190308;196;824.3;-2.3;0.0;82.1;446;1.6
SAM;20190309;147;829.5;-0.2;0.3;78.6;67;2.5
SAM;20190310;126;828.2;2.0;0.0;61.1;91;4.3
SAM;20190311;89;826.3;-4.2;1.8;69.2;24;4.1
SAM;20190312;199;831.5;-5.6;0.0;67.6;419;1.5
SAM;20190313;141;822.0;-4.6;0.0;61.4;130;2.4
SAM;20190314;128;823.1;-3.0;2.6;73.3;54;2.2
SAM;20190315;118;823.3;2.3;2.7;70.7;2;5.0
SAM;20190316;210;828.0;-0.4;0.0;65.1;372;1.1
SAM;20190317;216;824.7;-0.7;1.1;79.8;492;4.3
SAM;20190318;210;823.6;-5.1;0.0;67.3;244;2.3
SAM;20190319;237;828.8;-7.1;0.0;64.9;528;2.2
SAM;20190320;234;835.7;-7.4;0.0;61.0;531;2.0
SAM;20190321;231;838.5;-4.8;0.0;56.2;533;1.1
SAM;20190322;237;839.8;-1.8;0.0;54.2;538;0.9
SAM;20190323;238;837.5;-0.3;0.0;61.0;539;0.9
SAM;20190324;238;835.7;0.5;0.0;63.1;541;1.5
SAM;20190325;165;828.5;-1.8;0.0;64.5;195;3.7
SAM;20190326;247;829.3;-3.8;0.0;54.7;545;5.4
SAM;20190327;244;833.1;-3.0;0.0;60.6;546;3.6
SAM;20190328;249;836.0;-2.6;0.0;67.9;549;2.3
SAM;20190329;247;838.4;-2.0;0.0;67.8;550;1.3
SAM;20190330;254;836.1;-0.8;0.0;60.9;552;1.4
SAM;20190331;259;831.0;-0.6;0.0;58.7;554;0.8
SAM;20190401;252;828.9;0.0;0.0;63.7;551;1.7
SAM;20190402;146;827.4;0.8;1.6;77.8;116;2.0
SAM;20190403;100;818.7;1.5;2.0;83.1;0;3.2
SAM;20190404;39;808.2;0.0;32.7;89.5;0;2.8
SAM;20190405;243;812.4;-0.6;0.0;83.0;213;2.2
